num_epochs,lr_generator,lr_discriminator,schedule,nb_step_discrim,nb_epoch_fade_in_new_layer,EMA_value,device,use_loss,momment_loss,scaling_penalty,betas_generator,betas_discriminator,scaling,batch_size,num_batches_per_epoch,target_len,nb_features,ks_conv,key_features,value_features,ks_value,ks_query,ks_key,num_workers,path_to_pretrain,cardinality,embedding_dim,dataset,which_model,model_id,bucket_name,channel_nb,pos_enc_dimension,self_attention,TrainingJobName,encoder_network_factor,DownloadStatus,TrainingJobStatus,SaveLocation,ID_EXPERIMENT,FID_MEAN,FID_STD,FID_TS_MEAN,FID_TS_STD,nb_run_experiment,UploadS3,UploadS3Location,LARS,context_length,cold_start_value,missing_values_stretch
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__13_51_14__183,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len16-20092021-135114-183,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_46_30___3321045,0.13206440210342407,0.03171722963452338,0.030015841126441963,0.009698384441435335,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len16-20092021-135114-183,,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__13_51_30__857,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len32-20092021-135130-857,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_46_38___1300597,0.14720995724201202,0.04476518556475639,0.05583120509982109,0.0106688030064106,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len32-20092021-135130-857,,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__13_51_51__976,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len64-20092021-135151-976,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_46_45___1535569,0.3018557131290436,0.06334579735994339,0.17491766810417175,0.04682435095310211,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len64-20092021-135151-976,,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__13_52_06__504,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len128-20092021-135206-504,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_46_54___938683,0.3072591722011566,0.055437032133340836,0.3481255769729614,0.036862973123788834,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len128-20092021-135206-504,,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__13_52_22__664,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-20092021-135222-664,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_47_05___695390,0.2989080548286438,0.05385233089327812,0.8798950314521791,0.1002221778035164,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-20092021-135222-664,,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__13_52_41__202,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len16-20092021-135241-202,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_47_10___8994294,0.10081349313259123,0.058844342827796936,0.0533021092414856,0.022482097148895264,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len16-20092021-135241-202,,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__13_52_57__995,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len32-20092021-135257-995,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_47_15___7426357,0.1287042647600174,0.052578214555978775,0.14645370841026306,0.059073720127344125,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len32-20092021-135257-995,,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__13_53_13__492,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len64-20092021-135313-492,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_47_21___8992648,0.15206480026245114,0.09756352752447127,0.446540117263794,0.32973164319992065,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len64-20092021-135313-492,,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__13_53_28__640,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len128-20092021-135328-640,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_47_28___1409825,0.17444732785224915,0.05640910193324089,0.8614407777786255,0.3663919568061829,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len128-20092021-135328-640,,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__13_53_47__429,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-20092021-135347-429,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_47_37___4247196,0.2050611674785614,0.13682430982589722,2.093738079071045,0.9128245115280152,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-20092021-135347-429,,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__13_54_08__978,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len16-20092021-135408-978,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_47_47___7563356,0.0035515825729817148,0.001895884051918984,0.0241833720356226,0.004915635567158461,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len16-20092021-135408-978,,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__13_54_30__150,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len32-20092021-135430-150,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_47_58___687208,0.013993419706821442,0.005247605033218861,0.08356289565563202,0.011342478916049005,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len32-20092021-135430-150,,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__13_54_47__100,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len64-20092021-135447-100,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_48_08___1228059,0.00876937247812748,0.0030049358028918505,0.2031542807817459,0.02036811411380768,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len64-20092021-135447-100,,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__13_55_03__88,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len128-20092021-135503-88,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_48_20___5351055,0.010943172499537468,0.004398537799715996,0.6419390439987183,0.046383172273635864,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len128-20092021-135503-88,,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__13_55_18__376,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-20092021-135518-376,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_48_34___5544423,0.01064950879663229,0.0016392236575484276,3.129091739654541,0.15292418003082275,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-20092021-135518-376,,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__13_55_34__45,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len16-20092021-135534-45,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_48_43___956041,0.02012636885046959,0.013050726614892484,0.02704567834734917,0.013211630284786223,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len16-20092021-135534-45,,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__14_03_30__443,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len32-20092021-140330-443,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_48_52___1129824,0.02145896479487419,0.007866068743169308,0.07656307518482207,0.012167539447546005,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len32-20092021-140330-443,,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__14_03_51__704,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len64-20092021-140351-704,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_49_02___5155299,0.029989954084157944,0.02180135436356068,0.1839170753955841,0.04808424785733223,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len64-20092021-140351-704,,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__14_04_13__48,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len128-20092021-140413-48,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_49_13___856697,0.045466601848602295,0.013328641653060913,0.4625378251075745,0.06297681480646132,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len128-20092021-140413-48,,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,20_09_2021__14_04_32__972,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-20092021-140432-972,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_49_26___2371694,0.05304379016160965,0.013851848430931568,1.1105525493621826,0.12503670156002045,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-20092021-140432-972,,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__14_04_54__992,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len16-20092021-140454-992,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_49_35___2984408,0.06824565678834915,0.022161416709423055,0.014540141448378563,0.0035526221618056297,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len16-20092021-140454-992,,16.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__14_05_11__816,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len32-20092021-140511-816,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_49_45___1359812,0.15404021739959714,0.027335504069924355,0.04973861947655678,0.013432362116873264,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len32-20092021-140511-816,,16.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__14_05_33__307,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len64-20092021-140533-307,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_49_54___8699906,0.14165164530277252,0.029291978105902675,0.11740086227655412,0.016018915921449658,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len64-20092021-140533-307,,16.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__14_09_20__119,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len128-20092021-140920-119,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_50_05___8422485,0.3012816607952118,0.05016355216503143,0.35922500491142273,0.06816405802965164,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len128-20092021-140920-119,,16.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,20_09_2021__14_09_42__552,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-20092021-140942-552,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_50_18___250461,0.2327020913362503,0.04065962880849838,0.8774186968803406,0.16499507427215576,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-20092021-140942-552,,16.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__14_10_00__431,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len16-20092021-141000-431,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_50_26___2747776,0.06590884923934938,0.02799389883875847,0.02956705167889595,0.012794186361134052,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len16-20092021-141000-431,,16.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__14_10_17__734,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len32-20092021-141017-734,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_50_33___9448195,0.11127136647701263,0.046885423362255096,0.12079644203186035,0.03578419238328934,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len32-20092021-141017-734,,16.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__14_10_34__994,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len64-20092021-141034-994,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_50_41___6546372,0.13898399472236633,0.05829350277781487,0.3464641571044922,0.12177084386348724,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len64-20092021-141034-994,,16.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__14_10_50__50,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len128-20092021-141050-50,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_50_51___4662510,0.16548505425453186,0.07015024125576019,1.1152281761169434,0.4833306074142456,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len128-20092021-141050-50,,16.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,20_09_2021__14_11_07__532,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-20092021-141107-532,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_51_02___1047478,0.4842578768730164,0.11968237906694412,2.422180652618408,0.7847670316696167,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-20092021-141107-532,,16.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,20_09_2021__14_11_23__896,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len16-20092021-141123-896,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__17_51_14___881473,0.00869680754840374,0.0027546577621251345,0.04641176760196687,0.0068561309017241,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len16-20092021-141123-896,,16.0,,
